grupo,customer_types,sin_tacc,event_date,reserved_at,canceled_at,checked_at,anticipacion_min,status,customer_id
Becas personal,Becas Docentes,False,2026-07-08,2026-07-08 08:16:41.088000-03:00,,2026-07-08 12:41:38.562000-03:00,264.9579,used,3217
Becas personal,Becas Docentes,False,2026-07-08,2026-07-08 08:54:56.407000-03:00,,2026-07-08 13:01:27.359000-03:00,246.51586666666665,used,3268
Becas personal,Becas Docentes,False,2026-07-08,2026-07-08 09:31:32.065000-03:00,,2026-07-08 13:26:14.873000-03:00,234.71346666666668,used,3357
Becas personal,Becas Docentes,False,2026-07-20,2026-07-20 08:26:10.175000-03:00,,2026-07-20 12:24:13.474000-03:00,238.05498333333335,used,3565
Becas personal,Becas Docentes,False,2026-07-20,2026-07-20 08:01:50.456000-03:00,,2026-07-20 12:26:40.891000-03:00,264.8405833333333,used,3570
Becas personal,Becas Docentes,False,2026-07-20,2026-07-20 09:04:13.189000-03:00,,2026-07-20 12:31:45.214000-03:00,207.53375,used,3585
Becas personal,Becas Docentes,False,2026-07-20,2026-07-20 08:28:39.378000-03:00,,2026-07-20 12:41:22.047000-03:00,252.71115,used,3601
Becas personal,Becas Docentes,False,2026-07-20,2026-07-20 08:59:55.322000-03:00,,2026-07-20 12:44:57.738000-03:00,225.04026666666667,used,3608
Becas personal,Becas Docentes,False,2026-07-20,2026-07-20 08:35:10.644000-03:00,,2026-07-20 12:45:00.162000-03:00,249.8253,used,3609
Becas personal,Becas Docentes,False,2026-07-20,2026-07-20 09:22:21.059000-03:00,,2026-07-20 12:45:02.465000-03:00,202.6901,used,3610
Becas personal,Becas Docentes,False,2026-07-20,2026-07-20 08:01:04.191000-03:00,,2026-07-20 12:45:20.967000-03:00,284.2796,used,3614
Becas personal,Becas Docentes,False,2026-07-20,2026-07-20 09:59:05.137000-03:00,,2026-07-20 12:45:27.901000-03:00,166.37939999999998,used,3615
Becas personal,Becas Docentes,False,2026-07-20,2026-07-20 10:15:17.843000-03:00,,2026-07-20 12:45:30.519000-03:00,150.21126666666666,used,3616
Becas personal,Becas Docentes,False,2026-07-20,2026-07-20 09:20:01.322000-03:00,,2026-07-20 13:11:20.484000-03:00,231.31936666666667,used,3698
Becas personal,Becas Docentes,False,2026-07-20,2026-07-20 09:28:34.797000-03:00,,2026-07-20 13:23:00.548000-03:00,234.42918333333333,used,3738
Becas personal,Becas Docentes,False,2026-07-20,2026-07-20 10:08:14.872000-03:00,,2026-07-20 13:28:15.193000-03:00,200.00535,used,3761
Becas personal,Becas Docentes,False,2026-07-21,2026-07-21 08:13:11.254000-03:00,,2026-07-21 12:05:49.488000-03:00,232.63723333333334,used,3982
Becas personal,Becas Docentes,False,2026-07-21,2026-07-21 08:13:01.819000-03:00,,2026-07-21 12:29:07.809000-03:00,256.0998333333333,used,4044
Becas personal,Becas Docentes,False,2026-07-21,2026-07-21 10:50:07.977000-03:00,,2026-07-21 12:47:37.189000-03:00,117.48686666666667,used,4095
Becas personal,Becas Docentes,False,2026-07-21,2026-07-21 09:11:03.378000-03:00,,2026-07-21 12:47:39.642000-03:00,216.6044,used,4096
Becas personal,Becas Docentes,False,2026-07-21,2026-07-21 08:02:21.609000-03:00,,2026-07-21 12:56:52.377000-03:00,294.5128,used,4127
Becas personal,Becas Docentes,False,2026-07-21,2026-07-21 09:43:16.690000-03:00,,2026-07-21 12:56:55.931000-03:00,193.65401666666668,used,4128
Becas personal,Becas Docentes,False,2026-07-21,2026-07-21 08:27:06.821000-03:00,,2026-07-21 13:04:43.728000-03:00,277.61511666666667,used,4161
Becas personal,Becas Docentes,False,2026-07-21,2026-07-21 08:39:24.882000-03:00,,2026-07-21 13:21:01.679000-03:00,281.6132833333333,used,4244
Becas personal,Becas Docentes,False,2026-07-21,2026-07-21 09:35:56.887000-03:00,,2026-07-21 13:37:17.794000-03:00,241.34844999999999,used,4310
Becas personal,Becas Docentes,False,2026-07-21,2026-07-21 09:30:00.412000-03:00,,2026-07-21 13:49:19.301000-03:00,259.3148166666667,used,4358
Becas personal,Becas Docentes,False,2026-07-21,2026-07-21 08:52:50.367000-03:00,,2026-07-21 13:55:06.242000-03:00,302.26458333333335,used,4379
Becas personal,Becas Docentes,False,2026-07-22,2026-07-22 08:05:44.411000-03:00,,2026-07-22 11:59:45.538000-03:00,234.01878333333335,used,4499
Becas personal,Becas Docentes,False,2026-07-22,2026-07-22 10:10:08.523000-03:00,,2026-07-22 12:23:18.272000-03:00,133.16248333333334,used,4621
Becas personal,Becas Docentes,False,2026-07-22,2026-07-22 08:53:36.265000-03:00,,2026-07-22 12:23:21.288000-03:00,209.75038333333333,used,4622
Becas personal,Becas Docentes,False,2026-07-22,2026-07-22 09:34:09.010000-03:00,,2026-07-22 12:23:23.384000-03:00,169.23956666666666,used,4623
Becas personal,Becas Docentes,False,2026-07-22,2026-07-22 08:10:27.786000-03:00,,2026-07-22 13:18:23.438000-03:00,307.9275333333333,used,4870
Becas personal,Becas Docentes,False,2026-07-22,2026-07-22 09:11:12.762000-03:00,,2026-07-22 13:18:26.928000-03:00,247.2361,used,4871
Becas personal,Becas Docentes,False,2026-07-22,2026-07-22 09:28:27.042000-03:00,,2026-07-22 13:18:30.064000-03:00,230.0503666666667,used,4872
Becas personal,Becas Docentes,False,2026-07-22,2026-07-22 09:59:22.109000-03:00,,2026-07-22 13:37:17.499000-03:00,217.92316666666665,used,4973
Becas personal,Becas Docentes,False,2026-07-22,2026-07-22 10:13:49.966000-03:00,,2026-07-22 14:09:44.066000-03:00,235.90166666666667,used,5116
Becas personal,Becas Docentes,False,2026-07-23,2026-07-23 08:26:35.243000-03:00,,2026-07-23 12:09:45.616000-03:00,223.17288333333332,used,5252
Becas personal,Becas Docentes,False,2026-07-23,2026-07-23 08:07:09.276000-03:00,,2026-07-23 12:14:11.994000-03:00,247.04530000000003,used,5292
Becas personal,Becas Docentes,False,2026-07-23,2026-07-23 08:45:09.063000-03:00,,2026-07-23 12:28:15.237000-03:00,223.1029,used,5346
Becas personal,Becas Docentes,False,2026-07-23,2026-07-23 08:39:56.603000-03:00,,2026-07-23 12:49:07.908000-03:00,249.18841666666668,used,5403
Becas personal,Becas Docentes,False,2026-07-23,2026-07-23 09:07:58.909000-03:00,,2026-07-23 12:49:10.324000-03:00,221.19025000000002,used,5404
Becas personal,Becas Docentes,False,2026-07-23,2026-07-23 09:45:34.039000-03:00,,2026-07-23 12:49:13.324000-03:00,183.65475,used,5405
Becas personal,Becas Docentes,False,2026-07-23,2026-07-23 08:00:50.328000-03:00,,2026-07-23 13:11:24.604000-03:00,310.5712666666667,used,5501
Becas personal,Becas Docentes,False,2026-07-23,2026-07-23 10:26:09.347000-03:00,,2026-07-23 13:11:26.452000-03:00,165.28508333333332,used,5502
Becas personal,Becas Docentes,False,2026-07-23,2026-07-23 10:03:17.707000-03:00,,2026-07-23 13:11:29.316000-03:00,188.19348333333335,used,5503
Becas personal,Becas Docentes,False,2026-07-23,2026-07-23 08:17:57.509000-03:00,,2026-07-23 13:14:00.939000-03:00,296.05716666666666,used,5517
Becas personal,Becas Docentes,False,2026-07-23,2026-07-23 10:23:00.892000-03:00,,2026-07-23 13:44:04.394000-03:00,201.05836666666667,used,5690
Becas personal,Becas Docentes,False,2026-07-24,2026-07-24 10:49:19.881000-03:00,,2026-07-24 12:11:34.906000-03:00,82.25041666666667,used,5926
