grupo,customer_types,sin_tacc,event_date,reserved_at,canceled_at,checked_at,anticipacion_min,status,customer_id
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 08:14:04.200000-03:00,,2026-07-01 12:14:49.006000-03:00,240.74676666666667,used,149
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 09:29:07.053000-03:00,,2026-07-01 12:15:24.540000-03:00,166.29145,used,150
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 08:12:46.434000-03:00,,2026-07-01 12:16:03.941000-03:00,243.2917833333333,used,153
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 08:13:23.278000-03:00,,2026-07-01 12:16:18.667000-03:00,242.92315,used,154
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 08:01:43.539000-03:00,,2026-07-01 12:16:25.222000-03:00,254.6947166666667,used,156
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 08:26:45.293000-03:00,,2026-07-01 12:16:28.350000-03:00,229.7176166666667,used,157
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 09:28:26.049000-03:00,,2026-07-01 12:17:08.588000-03:00,168.70898333333335,used,168
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 09:15:10.627000-03:00,,2026-07-01 12:17:20.960000-03:00,182.17221666666669,used,170
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 08:40:02.679000-03:00,,2026-07-01 12:17:27.459000-03:00,217.413,used,172
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 09:14:57.077000-03:00,,2026-07-01 12:17:42.967000-03:00,182.7648333333333,used,174
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 08:41:27.665000-03:00,,2026-07-01 12:17:48.754000-03:00,216.35148333333333,used,176
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 08:03:27.649000-03:00,,2026-07-01 12:17:51.134000-03:00,254.3914166666667,used,177
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 09:54:27.346000-03:00,,2026-07-01 12:17:53.835000-03:00,143.44148333333334,used,178
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 09:06:50.023000-03:00,,2026-07-01 12:17:56.261000-03:00,191.10396666666665,used,179
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 10:17:44.267000-03:00,,2026-07-01 12:17:58.818000-03:00,120.24251666666667,used,180
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 08:01:36.257000-03:00,,2026-07-01 12:18:01.792000-03:00,256.42558333333335,used,181
