grupo,customer_types,sin_tacc,event_date,reserved_at,canceled_at,checked_at,anticipacion_min,status,customer_id
Personal,Docente,False,2026-07-28,2026-07-28 09:26:01.379000-03:00,,2026-07-28 14:15:46.511000-03:00,289.7522,used,7861
Personal,Docente,False,2026-07-28,2026-07-28 09:43:20.831000-03:00,,2026-07-28 14:16:02.506000-03:00,272.6945833333333,used,7863
Personal,Docente,False,2026-07-29,2026-07-29 09:21:40.440000-03:00,,2026-07-29 12:15:10.424000-03:00,173.49973333333335,used,8046
Personal,Docente,False,2026-07-29,2026-07-29 09:05:29.549000-03:00,,2026-07-29 12:24:55.890000-03:00,199.43901666666667,used,8107
Personal,Docente,False,2026-07-29,2026-07-29 10:19:10.347000-03:00,,2026-07-29 13:00:32.168000-03:00,161.36368333333334,used,8267
Personal,Docente,False,2026-07-29,2026-07-29 08:31:54.610000-03:00,,2026-07-29 13:00:36.930000-03:00,268.70533333333333,used,8268
Personal,Docente,False,2026-07-29,2026-07-29 09:41:08.499000-03:00,,2026-07-29 13:04:32.553000-03:00,203.4009,used,8283
Personal,Docente,False,2026-07-29,2026-07-29 10:02:00.233000-03:00,,2026-07-29 13:42:46.179000-03:00,220.76576666666668,used,8466
Personal,Docente,False,2026-07-29,2026-07-29 14:01:14.311000-03:00,2026-07-29 14:00:54.511000-03:00,2026-07-29 14:02:35.824000-03:00,1.3585500000000001,used,8539
Personal,Docente,False,2026-07-29,2026-07-29 08:28:37.395000-03:00,,2026-07-29 14:13:36.967000-03:00,344.99286666666666,used,8579
Personal,Docente,False,2026-07-30,2026-07-30 08:15:33.154000-03:00,,2026-07-30 12:18:50.139000-03:00,243.28308333333334,used,8802
Personal,Docente,False,2026-07-30,2026-07-30 10:46:47.350000-03:00,,2026-07-30 12:53:25.691000-03:00,126.63901666666668,used,8964
Personal,Docente,False,2026-07-30,2026-07-30 09:39:33.720000-03:00,,2026-07-30 13:04:53.451000-03:00,205.32885,used,9024
Personal,Docente,False,2026-07-30,2026-07-30 09:53:01.594000-03:00,,2026-07-30 13:05:01.701000-03:00,192.00178333333332,used,9026
Personal,Docente,False,2026-07-30,2026-07-30 09:50:03.004000-03:00,,2026-07-30 13:12:27.454000-03:00,202.4075,used,9072
Personal,Docente,False,2026-07-30,2026-07-30 08:15:25.104000-03:00,,2026-07-30 13:12:29.954000-03:00,297.0808333333333,used,9073
Personal,Docente,False,2026-07-30,2026-07-30 10:03:01.062000-03:00,,2026-07-30 13:38:42.210000-03:00,215.6858,used,9245
Personal,Docente,False,2026-07-30,2026-07-30 10:29:52.434000-03:00,,2026-07-30 13:41:29.274000-03:00,191.614,used,9262
Personal,Docente,False,2026-07-30,2026-07-30 09:19:39.996000-03:00,,2026-07-30 13:57:16.390000-03:00,277.60656666666665,used,9343
Personal,Docente,False,2026-07-30,2026-07-30 08:02:07.349000-03:00,,2026-07-30 14:17:40.062000-03:00,375.54521666666665,used,9434
Personal,Docente,False,2026-07-30,2026-07-30 10:30:22.812000-03:00,,2026-07-30 14:18:32.616000-03:00,228.1634,used,9441
Personal,Docente,False,2026-07-31,2026-07-31 09:43:46.630000-03:00,,2026-07-31 12:14:50.745000-03:00,151.06858333333332,used,9625
Personal,Docente,False,2026-07-31,2026-07-31 09:39:43.748000-03:00,,2026-07-31 12:26:17.677000-03:00,166.56548333333333,used,9710
Personal,Docente,False,2026-07-31,2026-07-31 09:09:51.856000-03:00,,2026-07-31 12:33:43.945000-03:00,203.86814999999999,used,9739
Personal,Docente,False,2026-07-31,2026-07-31 09:10:00.616000-03:00,,2026-07-31 12:49:07.086000-03:00,219.10783333333333,used,9839
Personal,Docente,False,2026-07-31,2026-07-31 08:34:57.717000-03:00,,2026-07-31 12:51:01.734000-03:00,256.06695,used,9847
Personal,Docente,False,2026-07-31,2026-07-31 09:35:03.736000-03:00,,2026-07-31 12:57:20.314000-03:00,202.2763,used,9890
Personal,Docente,False,2026-07-31,2026-07-31 08:05:14.707000-03:00,,2026-07-31 13:02:04.547000-03:00,296.8306666666667,used,9908
Personal,Docente,False,2026-07-31,2026-07-31 08:05:55.110000-03:00,,2026-07-31 13:02:30.290000-03:00,296.58633333333336,used,9909
Personal,Docente,False,2026-07-31,2026-07-31 10:08:26.801000-03:00,,2026-07-31 13:06:25.689000-03:00,177.98146666666668,used,9925
Personal,Docente,False,2026-07-31,2026-07-31 09:00:45.726000-03:00,,2026-07-31 13:06:30.669000-03:00,245.74904999999998,used,9926
Personal,Docente,False,2026-07-31,2026-07-31 09:55:30.445000-03:00,,2026-07-31 13:08:43.401000-03:00,193.21593333333334,used,9937
Personal,Docente,False,2026-07-31,2026-07-31 10:06:41.174000-03:00,,2026-07-31 13:08:48.156000-03:00,182.11636666666666,used,9938
Personal,Docente,False,2026-07-31,2026-07-31 10:16:21.577000-03:00,,2026-07-31 13:11:21.401000-03:00,174.99706666666668,used,9959
Personal,Docente,False,2026-07-31,2026-07-31 09:50:35.157000-03:00,,2026-07-31 13:56:10.937000-03:00,245.59633333333335,used,10208
Personal,Docente,False,2026-08-03,2026-08-03 09:01:42.325000-03:00,,2026-08-03 12:12:09.565000-03:00,190.454,used,10511
Personal,Docente,False,2026-08-03,2026-08-03 10:38:25.397000-03:00,,2026-08-03 12:32:38.372000-03:00,114.21625,used,10644
Personal,Docente,False,2026-08-03,2026-08-03 10:23:40.911000-03:00,,2026-08-03 12:33:49.943000-03:00,130.15053333333333,used,10649
Personal,Docente,False,2026-08-03,2026-08-03 10:18:59.618000-03:00,,2026-08-03 12:49:13.214000-03:00,150.2266,used,10725
Personal,Docente,False,2026-08-03,2026-08-03 09:03:20.018000-03:00,,2026-08-03 12:52:32.645000-03:00,229.21045,used,10744
